Nodes 1005
Edges 16064
113	417
114	417
140	446
140	447
140	448
169	438
139	342
104	321
414	449
55	57
434	450
29	438
116	338
150	250
160	405
154	363
74	177
217	288
84	288
451	452
160	284
135	437
177	178
86	453
357	454
169	338
142	248
437	455
84	121
65	457
73	215
21	212
129	458
62	283
147	152
21	74
107	113
107	417
107	114
62	333
223	459
11	406
40	48
238	244
74	260
62	417
139	429
434	460
365	434
172	275
45	461
283	308
462	463
272	448
46	448
45	448
62	441
123	338
268	459
280	464
155	465
404	422
421	466
142	187
18	160
152	467
58	305
180	351
148	468
19	265
375	455
91	469
170	470
2	102
378	393
379	393
103	393
381	393
376	393
181	393
385	393
388	393
390	393
61	393
392	393
393	394
296	393
250	393
393	395
393	397
377	393
368	393
104	393
321	393
60	393
150	393
320	393
52	232
471	472
255	471
105	473
105	434
91	474
176	292
62	79
62	258
166	424
143	375
375	475
356	375
329	375
66	375
375	469
108	375
110	375
91	375
375	476
111	375
375	474
112	375
328	375
357	375
375	477
258	375
375	478
90	375
177	381
176	381
344	381
381	479
320	381
282	480
265	267
44	106
106	190
164	388
86	106
55	481
116	136
189	454
165	337
165	361
27	165
30	165
116	165
133	165
136	165
135	165
340	482
42	106
178	351
115	249
169	249
66	329
58	481
377	483
12	265
58	366
107	137
211	481
208	481
82	283
121	283
1	316
2	194
62	152
296	387
62	474
178	344
59	408
93	172
107	115
62	314
290	484
100	429
164	429
10	13
140	429
429	447
429	448
13	446
13	35
63	371
63	363
13	25
44	407
13	303
13	95
13	129
170	485
260	400
215	309
222	309
258	474
318	486
85	314
487	488
151	417
121	145
75	372
20	259
40	448
15	335
143	329
329	356
108	329
329	357
329	478
90	329
36	129
311	459
47	443
19	161
23	62
155	285
176	344
95	201
62	282
62	249
249	355
121	212
81	107
62	81
99	107
215	311
129	490
365	490
168	491
167	491
196	199
51	199
197	199
199	200
128	199
167	199
199	203
199	204
199	206
94	199
95	199
199	207
199	201
46	429
10	340
162	492
64	91
132	271
139	428
428	446
428	447
157	346
294	346
440	450
275	450
450	458
121	186
10	260
294	493
83	494
312	377
106	490
64	141
159	210
158	210
74	309
272	309
223	309
257	278
107	161
129	168
86	295
20	495
157	379
16	282
83	496
157	396
78	497
28	36
4	107
62	68
264	498
285	305
198	387
181	394
181	250
181	377
104	181
44	499
499	500
499	501
499	502
499	503
406	499
407	499
499	504
499	505
43	499
358	499
499	506
107	254
7	44
62	226
23	460
131	411
113	245
206	346
30	62
62	128
41	62
243	507
508	509
89	469
113	151
7	141
267	498
86	510
54	281
191	511
97	300
19	362
248	260
260	297
24	35
107	174
155	512
222	513
113	361
113	263
113	444
113	318
113	423
4	174
362	498
5	117
28	35
211	305
394	486
128	434
161	434
19	434
129	434
164	174
129	365
129	249
168	515
516	517
91	514
213	360
46	269
321	394
42	74
180	345
173	518
51	280
141	430
160	300
160	362
59	520
59	137
208	211
140	269
211	286
96	211
340	521
134	521
55	211
114	169
4	194
58	404
522	523
72	524
377	378
250	377
368	377
104	377
150	377
40	438
87	484
168	440
55	59
215	222
2	55
499	525
92	520
6	157
64	157
103	526
263	444
263	423
245	263
76	263
263	485
211	371
183	365
44	500
44	365
318	527
48	527
256	283
283	365
36	37
128	205
114	527
106	183
42	87
107	300
256	450
64	528
489	528
21	520
105	393
105	493
105	145
150	368
104	150
42	145
145	427
96	302
269	288
141	466
466	529
466	496
466	498
170	438
41	482
151	438
246	530
329	474
64	506
113	442
92	100
340	531
108	477
91	477
175	532
113	333
252	408
132	252
2	252
173	513
123	438
160	180
82	366
64	89
434	533
180	257
89	474
51	133
252	269
16	106
256	534
135	251
201	486
149	284
42	190
13	506
13	535
86	536
89	437
177	344
370	417
114	245
63	520
232	537
9	466
92	538
78	539
139	447
446	447
45	160
86	540
139	322
249	434
62	303
81	184
128	197
116	251
328	459
42	249
188	459
181	541
183	542
399	542
413	542
168	542
542	543
256	542
419	542
440	542
542	544
275	542
458	542
403	542
464	483
42	183
42	81
42	115
71	288
128	133
133	280
70	288
363	495
226	440
105	121
534	544
25	29
26	29
27	29
29	30
29	33
29	34
29	35
29	38
29	39
29	545
5	327
175	288
58	59
423	455
86	362
37	40
284	377
13	118
258	402
217	432
217	433
217	366
84	217
70	217
57	305
62	170
181	296
62	329
250	394
104	250
76	423
121	233
121	546
474	478
255	363
61	320
155	518
110	474
107	283
142	283
2	13
160	321
254	282
113	443
113	547
113	171
12	141
440	534
421	529
170	548
421	496
149	277
246	298
252	412
50	431
89	303
549	550
97	323
316	379
256	269
210	240
58	209
61	160
82	233
82	546
107	256
496	529
29	473
160	319
322	335
86	223
26	32
64	183
163	434
255	434
81	434
106	434
434	471
189	434
434	551
142	254
305	552
434	490
553	554
340	553
174	285
16	174
174	371
46	174
51	167
7	19
179	381
140	174
324	555
157	377
3	174
107	306
226	282
47	370
41	370
38	370
62	114
62	365
89	302
107	153
232	321
95	450
78	310
185	354
28	114
28	169
28	367
114	283
63	114
114	367
64	95
116	361
29	51
232	556
167	351
296	377
46	447
359	452
48	245
296	385
183	543
133	557
359	558
62	256
41	123
282	559
62	434
208	285
459	560
2	63
462	561
6	327
5	283
140	322
273	322
322	334
6	379
6	489
359	529
372	433
86	372
134	372
83	372
115	254
31	254
41	47
47	114
44	506
365	506
447	448
179	180
21	363
211	495
196	218
96	115
96	170
95	196
40	417
160	338
216	269
95	207
150	181
232	284
159	209
25	40
27	40
28	40
30	40
33	40
34	40
39	40
40	545
318	417
62	70
290	563
232	557
115	302
87	441
19	473
160	504
134	553
134	482
134	173
87	493
128	196
3	408
413	450
172	450
209	564
167	196
196	203
460	473
11	209
96	135
12	565
14	430
452	566
256	278
180	278
28	338
290	567
129	450
290	568
173	306
360	569
161	569
7	569
566	569
569	570
452	569
63	571
320	394
136	337
62	132
451	496
518	559
41	171
60	377
90	328
256	434
269	446
216	446
68	86
377	394
233	404
233	532
115	233
160	314
17	160
125	353
42	160
141	452
159	237
159	234
159	238
159	235
159	240
159	236
159	241
159	242
159	243
159	244
150	541
61	394
350	572
566	573
361	443
263	361
245	361
47	361
295	459
105	180
63	211
39	86
58	63
160	367
285	552
280	574
160	377
129	493
214	483
136	251
178	575
210	234
234	236
7	374
142	576
28	113
129	172
375	577
98	99
577	578
142	450
61	232
53	232
216	579
41	232
74	259
248	259
74	311
41	581
74	282
62	582
269	274
212	256
62	531
62	77
264	500
264	440
264	452
249	283
114	371
484	563
521	583
482	521
269	273
42	405
121	209
368	391
272	290
272	584
43	505
78	114
114	531
269	429
53	280
5	232
5	53
498	506
19	247
5	115
211	552
5	528
210	420
208	495
284	351
208	329
4	195
371	495
21	106
20	106
143	484
2	586
2	408
2	138
2	434
2	6
4	6
450	542
41	464
269	579
194	587
213	473
79	219
24	29
28	29
29	31
29	32
29	36
29	37
29	588
263	333
60	232
282	589
21	92
419	554
142	282
2	58
139	335
92	137
155	429
62	355
269	335
218	459
51	232
38	443
23	590
114	208
96	591
274	592
81	509
45	62
197	593
215	262
51	95
95	200
95	128
95	167
95	206
93	95
282	372
372	431
372	594
70	372
269	447
23	251
108	509
51	593
212	424
183	486
269	448
17	42
169	363
337	338
74	188
129	256
82	424
121	424
129	486
28	41
41	280
41	133
41	114
41	165
41	483
41	169
314	317
0	316
95	218
76	417
32	438
87	131
339	455
189	473
226	459
25	438
164	335
106	160
157	376
5	157
157	397
82	183
82	285
82	234
82	211
82	552
181	321
14	103
14	380
14	389
14	537
14	526
14	61
14	85
14	53
14	394
14	221
14	312
14	18
14	178
14	403
14	486
15	62
272	461
28	62
156	179
74	482
88	183
63	183
362	441
180	346
148	180
419	450
269	592
62	430
41	136
15	334
269	334
90	474
139	269
30	438
441	498
196	204
269	322
168	346
127	318
252	303
59	252
160	280
91	478
30	32
82	531
402	420
282	493
13	352
200	440
440	562
440	458
65	440
10	339
52	595
12	161
62	78
596	597
27	370
169	367
96	169
177	223
179	377
105	569
222	268
173	340
141	359
137	365
137	520
158	237
158	209
158	238
158	241
158	242
366	577
210	371
48	370
201	207
5	140
81	418
321	377
462	513
49	297
97	335
55	107
249	459
6	438
70	433
144	254
13	550
155	470
62	90
105	283
144	186
134	598
107	357
357	474
340	464
557	581
0	146
168	526
100	101
321	380
263	527
263	443
263	318
263	442
47	263
48	263
171	263
288	433
158	599
3	58
371	490
353	404
51	196
196	197
196	200
196	201
196	206
94	196
196	207
162	433
152	433
432	433
180	433
84	433
27	437
6	191
62	230
81	473
100	353
438	450
340	450
169	450
96	375
209	237
209	234
209	238
209	235
209	240
209	241
209	242
209	243
209	244
19	513
211	281
281	552
180	256
139	424
58	138
129	600
178	214
62	173
62	190
41	142
51	128
3	175
251	438
83	86
166	283
133	201
18	201
204	377
258	469
132	166
34	35
83	283
148	402
205	581
81	189
64	489
41	160
83	308
83	166
83	601
83	366
283	373
45	371
23	588
569	602
414	603
43	498
96	604
71	121
83	154
83	233
83	107
83	424
62	83
58	552
83	160
83	84
105	533
414	605
171	547
10	409
41	352
51	557
154	393
162	393
155	393
393	546
181	291
62	445
349	402
145	546
21	495
16	495
160	320
7	161
47	116
329	495
128	495
495	606
290	495
114	495
249	607
277	284
133	160
320	351
212	509
183	209
160	478
213	247
213	499
213	608
213	246
165	363
115	363
216	448
25	34
34	38
59	481
483	556
30	609
258	410
48	114
42	226
106	226
96	610
103	211
117	211
211	611
211	612
211	560
211	338
107	211
62	211
613	614
126	211
209	211
226	314
52	146
13	179
34	54
427	615
474	476
73	311
338	438
427	470
151	427
320	616
170	427
119	427
261	427
132	283
269	434
103	283
617	618
139	461
104	288
79	581
184	473
1	268
141	529
359	498
209	303
62	109
58	286
438	455
81	160
58	195
404	474
105	142
115	282
56	96
57	96
96	303
96	619
56	57
56	303
56	89
56	610
56	619
602	616
32	261
79	120
100	323
302	455
149	344
16	80
80	282
80	142
96	339
151	367
211	301
232	368
374	441
261	367
166	559
57	303
303	610
303	619
35	151
87	438
336	419
51	141
6	195
87	147
535	554
188	282
401	621
80	424
238	587
238	622
14	390
128	129
129	585
27	116
107	404
213	529
86	107
89	136
190	509
4	58
296	390
390	395
35	51
139	448
446	448
116	170
521	554
275	515
98	102
160	453
49	433
25	26
129	572
401	457
65	257
65	434
233	434
96	417
162	532
129	413
12	510
105	384
105	161
105	280
105	518
105	203
105	363
105	351
105	236
43	324
43	452
5	105
16	105
61	181
181	320
58	281
63	281
208	281
94	200
63	208
13	624
63	175
206	294
46	303
46	210
46	371
46	211
46	63
46	236
63	625
105	114
56	63
4	114
114	210
2	114
3	114
114	137
46	114
57	208
114	278
114	115
117	613
129	169
2	193
192	412
6	64
21	105
321	368
417	547
171	417
13	420
41	113
249	424
87	626
96	438
210	236
129	371
136	464
430	498
17	87
43	569
366	441
184	627
164	334
238	239
178	231
300	355
29	560
285	303
15	303
210	303
303	371
286	303
211	303
63	303
137	303
320	628
32	251
42	560
40	590
166	282
32	40
104	368
209	283
57	211
142	183
275	413
129	211
60	150
58	211
118	409
60	296
61	321
141	496
496	498
305	412
61	182
62	184
401	425
282	355
211	249
367	427
101	120
43	566
12	573
51	113
321	546
7	362
106	188
13	286
62	154
103	376
329	363
28	363
303	363
210	363
363	371
296	363
81	363
351	363
129	363
154	518
154	173
231	284
41	593
41	336
183	362
19	183
165	212
64	282
316	629
282	518
180	349
379	396
424	434
96	263
86	494
466	608
45	429
53	397
62	245
211	256
86	114
28	365
342	351
330	556
100	404
359	421
359	496
213	359
15	269
129	495
267	466
129	329
54	194
193	194
21	127
20	127
400	560
106	560
148	344
107	258
81	356
5	489
6	140
31	36
141	506
634	635
81	329
4	81
18	223
103	582
51	160
103	296
64	68
10	36
48	455
254	492
269	272
164	269
42	184
62	172
86	450
155	249
215	268
46	638
638	639
124	638
338	638
638	640
158	638
55	638
210	638
356	638
249	441
180	344
403	526
300	638
212	364
10	638
340	638
186	492
106	495
329	638
81	638
480	638
144	492
12	638
6	132
589	638
44	430
342	346
42	105
105	427
256	357
85	226
180	289
180	621
180	342
149	180
180	191
163	641
129	165
83	431
41	443
264	441
10	535
177	377
145	233
182	213
19	441
42	642
42	329
42	474
42	169
42	453
223	330
82	393
121	393
393	612
83	393
180	393
393	643
17	393
46	140
155	188
99	139
140	164
165	170
51	197
51	109
379	389
460	537
33	35
258	357
1	495
203	495
377	495
365	495
81	249
86	103
86	377
2	174
236	240
139	581
106	551
40	245
357	478
69	260
489	644
40	113
113	250
141	498
165	280
160	249
160	237
114	326
473	537
21	364
64	96
14	64
64	124
320	379
64	379
183	187
180	262
156	180
180	348
122	180
434	473
110	121
31	229
65	133
83	121
105	366
86	263
86	444
103	352
212	357
160	165
58	546
107	338
69	81
131	271
271	411
129	343
129	568
129	130
44	183
21	96
25	165
165	417
165	443
165	261
165	482
39	165
165	545
243	375
143	474
356	474
96	116
282	366
458	600
62	263
11	159
367	438
376	397
165	420
4	281
394	628
380	385
385	387
74	340
466	649
215	650
14	181
14	226
53	167
47	455
301	420
420	651
122	347
141	362
169	364
290	526
379	397
65	413
65	200
65	275
65	178
65	562
133	568
86	424
165	339
129	180
41	129
115	129
129	173
231	290
62	279
419	652
29	151
129	290
28	438
62	86
63	115
16	489
133	170
40	547
123	169
62	367
283	420
20	188
30	35
404	654
81	460
132	305
132	211
18	295
81	106
390	397
187	189
285	533
211	480
13	409
139	446
233	637
13	444
367	655
96	444
18	103
13	65
48	318
262	656
95	351
62	453
267	570
269	657
84	152
70	84
195	412
225	311
444	455
278	343
28	128
42	129
137	286
63	286
59	63
19	44
58	62
247	525
8	525
406	525
141	566
63	408
0	581
2	285
452	573
2	5
116	339
9	525
466	525
3	192
3	303
2	137
260	325
159	631
502	661
214	413
178	413
107	494
41	143
173	259
105	269
58	115
244	301
140	428
6	473
49	612
311	612
404	612
6	96
275	562
312	366
143	196
107	230
13	306
98	323
62	662
80	663
238	241
370	547
233	546
296	380
69	108
3	56
3	286
3	59
170	490
121	427
4	193
215	363
425	664
4	665
362	666
11	362
362	365
7	666
7	661
7	12
174	395
99	323
42	44
434	467
168	183
183	401
68	82
212	508
508	667
508	550
508	549
58	665
20	72
101	404
134	554
94	204
62	506
256	462
107	474
301	362
128	474
128	593
123	170
170	437
170	338
170	251
135	170
170	339
174	379
84	404
116	417
173	549
345	483
323	404
452	666
157	342
157	345
157	214
157	350
157	351
157	483
157	668
157	352
2	323
96	527
6	527
5	527
64	527
305	408
377	572
156	377
377	593
350	377
94	377
320	377
408	516
408	517
64	140
64	80
15	45
45	274
460	467
187	434
187	671
62	183
418	582
142	366
114	183
113	486
265	451
113	183
166	474
21	624
64	93
67	146
128	371
152	364
401	493
430	672
137	301
104	160
283	366
194	412
263	455
69	549
129	401
495	673
147	460
167	203
480	549
210	283
210	365
106	480
360	371
63	285
82	249
190	296
210	249
5	357
57	286
41	121
121	142
105	212
56	286
56	174
152	254
20	467
4	160
248	341
290	572
160	495
290	620
494	510
283	494
82	256
82	410
82	153
444	485
254	665
358	569
141	674
2	211
181	390
60	181
140	334
153	160
113	133
72	311
147	160
58	233
16	263
296	376
60	376
147	434
198	290
267	608
2	238
301	651
62	458
106	459
106	671
165	256
165	364
342	377
203	377
351	377
269	303
210	269
269	371
63	269
236	269
234	242
124	404
98	404
404	640
99	404
434	495
495	671
459	495
64	69
375	663
20	560
113	527
1	377
204	232
269	428
428	676
216	428
93	129
160	233
108	300
11	161
263	424
509	549
0	268
167	204
27	136
357	404
64	133
212	434
199	677
241	242
152	186
62	210
7	566
355	518
64	376
63	532
370	455
185	533
85	370
19	570
86	318
506	529
248	612
184	549
189	549
549	678
58	285
663	679
13	418
221	316
301	511
20	173
129	542
62	666
1	549
417	438
350	352
225	282
17	282
80	679
121	174
42	187
188	222
177	380
380	680
380	440
178	380
380	539
25	545
222	316
76	444
681	682
285	408
408	520
281	408
5	58
61	157
2	520
285	520
281	285
55	305
285	532
345	351
122	351
24	40
157	380
106	589
106	365
106	147
21	308
168	291
168	450
10	325
93	133
62	80
63	195
86	131
86	132
86	593
142	665
51	581
69	311
114	128
25	654
128	494
137	685
486	611
86	686
174	685
136	437
114	160
98	101
106	340
459	589
434	589
589	671
365	589
16	128
86	117
107	687
380	391
221	309
142	210
142	236
264	608
213	264
180	284
188	311
63	665
389	394
389	486
458	486
63	194
362	506
290	584
63	434
61	178
178	629
177	440
61	440
440	629
543	688
543	689
69	473
272	513
23	142
69	184
233	460
5	279
191	681
191	682
5	516
37	86
69	190
141	510
371	404
106	690
114	363
363	367
280	493
231	692
61	177
177	629
103	160
160	393
131	366
212	462
63	132
329	419
292	543
60	179
211	411
5	59
83	693
83	373
389	390
16	283
283	589
266	565
549	694
78	340
137	635
4	635
520	635
286	635
2	635
63	635
126	635
285	635
208	635
11	608
174	377
48	361
48	442
48	443
48	76
48	417
48	485
48	113
48	444
48	423
48	171
48	547
48	333
297	696
607	695
259	695
189	695
21	695
222	695
227	695
315	695
459	695
317	695
85	695
106	695
228	695
20	695
316	695
56	532
249	506
211	269
174	269
269	365
212	329
28	212
128	212
114	212
81	212
212	355
212	367
414	697
165	186
249	301
169	212
296	397
251	340
491	695
89	91
308	424
283	424
282	427
58	411
226	317
86	340
96	304
142	427
86	417
297	341
89	434
525	529
34	151
550	667
549	667
161	667
297	309
64	330
64	170
114	438
64	357
406	699
699	700
296	342
203	296
296	351
179	296
99	353
4	211
222	459
359	533
128	667
401	568
296	379
179	351
128	249
62	357
128	165
179	342
179	203
305	698
35	160
285	698
128	256
85	312
184	287
104	320
60	103
428	461
302	333
87	115
562	654
419	474
5	669
462	701
185	323
107	356
24	26
162	541
249	365
115	155
178	539
19	666
19	661
175	685
11	359
113	455
77	107
17	107
107	173
107	169
46	107
107	326
107	671
107	355
107	367
107	702
107	453
107	295
45	107
107	147
107	249
5	211
497	562
61	172
362	421
116	438
62	410
256	296
113	438
309	316
53	466
6	516
6	517
133	581
5	194
48	643
65	172
318	494
21	107
121	152
113	339
90	220
275	458
107	170
280	377
269	533
234	654
174	199
303	434
371	434
295	434
172	181
494	515
268	311
115	280
404	434
185	404
97	404
71	152
290	329
290	357
160	467
37	229
28	37
15	272
272	273
272	274
139	273
158	174
308	320
255	256
366	367
90	409
264	661
340	598
340	554
15	274
42	128
42	215
42	434
183	353
5	305
340	371
190	418
290	706
75	427
133	218
21	62
62	467
232	277
284	301
320	397
19	707
63	481
282	586
62	99
144	212
86	290
395	494
65	568
58	282
74	424
234	235
1	310
521	598
521	553
165	409
14	232
257	425
282	474
113	494
27	339
254	651
221	222
58	84
46	446
46	428
118	301
301	624
27	35
404	708
404	618
404	662
404	709
96	337
254	256
216	429
429	592
13	128
85	443
280	424
86	96
11	621
148	191
42	493
96	113
138	286
57	520
83	285
157	681
222	690
80	106
8	566
188	667
188	473
80	188
188	663
188	549
69	188
188	418
184	188
188	508
188	679
188	671
188	710
133	493
320	389
12	267
255	712
111	474
218	482
218	340
96	455
135	337
171	299
163	491
112	476
212	233
62	113
21	121
38	245
38	417
38	547
38	48
38	171
62	571
331	459
136	455
102	412
127	189
60	219
47	86
173	184
25	36
34	37
58	107
86	184
455	464
460	462
47	483
86	310
256	367
87	513
143	419
69	325
69	713
10	69
69	508
86	172
86	714
84	282
31	84
84	366
84	110
84	250
84	111
84	142
84	715
235	238
64	128
69	667
401	434
58	154
83	484
128	143
2	481
143	478
155	520
160	430
113	485
128	167
62	129
131	717
209	319
6	481
121	137
129	526
129	426
53	129
129	133
129	232
129	440
14	129
129	403
129	292
107	372
366	372
138	211
174	424
115	494
130	408
389	395
35	37
379	395
183	278
411	516
2	665
4	586
5	284
55	718
55	208
130	172
64	306
24	27
42	667
20	42
42	245
90	108
166	331
234	244
256	495
16	311
106	256
62	133
271	366
221	268
79	162
420	568
81	550
440	533
397	719
0	221
474	494
62	292
105	163
83	105
141	249
464	493
48	229
168	543
107	532
160	337
160	336
526	576
172	401
128	355
147	189
125	404
58	96
64	515
3	236
85	317
312	317
62	141
57	63
419	482
308	393
380	393
384	393
386	393
387	393
389	393
391	393
107	340
23	417
27	336
235	610
29	417
92	96
122	376
35	129
101	323
61	499
182	499
183	301
262	402
194	408
44	141
325	327
412	683
140	461
446	461
447	461
448	461
429	461
235	244
140	216
139	216
216	272
216	274
45	216
189	287
20	62
608	720
117	189
95	377
413	493
493	515
168	493
172	493
450	493
440	493
275	493
93	493
458	493
95	205
482	554
25	27
26	27
27	28
27	30
27	721
27	31
27	32
27	722
27	33
27	34
27	36
27	37
27	38
27	39
27	588
27	545
34	361
136	361
86	467
215	223
13	165
280	434
129	291
135	160
75	135
175	665
333	455
123	251
80	243
103	368
551	723
46	129
440	447
333	443
62	151
160	576
160	450
160	361
303	630
174	520
160	446
136	160
333	370
68	663
6	376
281	520
2	59
8	672
8	510
61	104
10	327
86	400
385	394
36	165
234	269
121	533
113	115
114	486
245	486
47	168
22	35
91	329
4	59
169	337
27	361
13	329
420	511
326	538
88	302
13	23
248	297
338	724
338	437
136	338
338	439
135	338
114	444
114	423
74	317
212	283
29	165
165	725
33	165
34	165
35	165
165	338
38	165
87	474
21	489
79	133
15	140
65	426
108	474
32	113
328	474
58	175
451	566
282	318
248	696
10	25
100	117
114	547
114	339
140	644
464	556
64	271
5	408
1	218
377	494
109	424
424	429
271	717
122	231
350	351
120	380
101	380
65	380
108	290
5	644
2	208
379	394
128	283
128	365
377	390
6	408
88	96
19	506
60	172
60	167
60	231
60	122
60	95
165	547
108	357
121	612
70	180
11	20
42	188
16	518
59	586
357	589
54	685
57	685
520	685
58	685
63	685
59	685
68	184
15	448
58	533
282	371
58	254
190	420
100	371
44	569
105	154
160	380
153	282
266	533
440	515
210	242
3	587
4	285
265	525
143	340
342	726
212	393
236	587
566	666
333	361
333	417
333	444
318	333
333	442
333	423
245	333
47	333
76	333
333	485
184	509
411	717
160	474
160	258
83	589
265	266
6	667
357	568
160	557
451	569
464	727
63	420
236	241
222	249
12	569
58	408
283	288
83	199
154	533
189	690
316	459
107	280
56	281
115	420
106	283
113	280
4	408
105	258
258	434
258	365
408	412
134	535
50	643
9	452
339	547
251	339
21	728
393	533
252	338
90	143
74	366
369	630
36	545
458	568
525	729
306	723
407	525
505	525
421	525
453	491
117	491
407	502
407	503
406	407
407	504
407	505
358	407
407	506
78	419
450	568
87	533
329	568
249	569
238	412
22	258
101	371
183	356
80	183
183	375
183	184
183	357
116	245
82	212
127	491
31	155
256	338
144	546
23	546
121	249
361	417
142	153
317	366
62	730
18	221
81	713
64	389
478	543
424	478
105	256
5	379
5	191
184	357
82	161
121	371
46	82
121	362
121	127
